ID Easting Northing Altitude Retro Angle Distance UTC Long Lat
29124529 754434.171 3750801.172 295.176 0.714 0.13004 28.312 62742.76607 -84.249515022 33.866882657
29124530 754434.171 3750801.174 294.881 0.757 0.11975 28.269 62742.76611 -84.249515026 33.866882674
29124531 754434.164 3750801.149 294.591 0.780 0.10946 28.257 62742.76614 -84.249515101 33.866882449
29124532 754434.159 3750801.129 294.301 0.765 0.09917 28.243 62742.76617 -84.249515162 33.866882269
29124533 754434.159 3750801.13 294.009 0.800 0.08888 28.211 62742.76621 -84.249515169 33.866882278
29124534 754434.164 3750801.162 293.714 0.804 0.07859 28.150 62742.76624 -84.249515099 33.866882561
29124535 754434.165 3750801.172 293.423 0.796 0.06830 28.114 62742.76627 -84.249515083 33.866882652
29124536 754434.151 3750801.11 293.137 0.804 0.05801 28.155 62742.76630 -84.249515251 33.866882096
29124537 754434.155 3750801.131 292.846 0.824 0.04772 28.113 62742.76634 -84.249515205 33.866882290
29124538 754434.151 3750801.117 292.557 0.820 0.03742 28.111 62742.76637 -84.249515252 33.866882163
29124539 754434.144 3750801.089 292.269 0.820 0.02713 28.126 62742.76640 -84.249515333 33.866881912
29124640 754434.332 3750801.351 295.402 0.137 0.14022 27.867 62742.77936 -84.249513236 33.866884227
29124641 754434.3 3750801.205 295.134 0.769 0.12993 27.974 62742.77939 -84.249513616 33.866882923
29124642 754434.297 3750801.194 294.845 0.769 0.11964 27.945 62742.77943 -84.249513654 33.866882822
29124643 754434.292 3750801.175 294.557 0.757 0.10935 27.927 62742.77946 -84.249513712 33.866882654
29124644 754434.291 3750801.176 294.268 0.753 0.09906 27.892 62742.77949 -84.249513720 33.866882660
29124645 754434.293 3750801.187 293.978 0.784 0.08877 27.850 62742.77952 -84.249513701 33.866882762
29124646 754434.286 3750801.16 293.693 0.812 0.07848 27.849 62742.77956 -84.249513778 33.866882521
29124647 754434.283 3750801.148 293.407 0.800 0.06819 27.836 62742.77959 -84.249513818 33.866882414
29124648 754434.286 3750801.169 293.118 0.816 0.05790 27.793 62742.77962 -84.249513776 33.866882595
29124649 754434.284 3750801.159 292.832 0.816 0.04761 27.783 62742.77965 -84.249513809 33.866882513
29124650 754434.278 3750801.137 292.547 0.820 0.03732 27.789 62742.77969 -84.249513874 33.866882315
29124651 754434.274 3750801.123 292.261 0.808 0.02703 27.790 62742.77972 -84.249513920 33.866882188
29124753 754434.453 3750801.348 295.365 0.149 0.14022 27.566 62742.79268 -84.249511922 33.866884172
29124754 754434.424 3750801.212 295.098 0.776 0.12993 27.664 62742.79271 -84.249512279 33.866882950
29124755 754434.425 3750801.219 294.81 0.792 0.11964 27.616 62742.79274 -84.249512269 33.866883020
29124756 754434.423 3750801.214 294.524 0.753 0.10935 27.584 62742.79278 -84.249512290 33.866882974
29124757 754434.419 3750801.199 294.241 0.773 0.09906 27.566 62742.79281 -84.249512339 33.866882835
29124758 754434.424 3750801.226 293.953 0.784 0.08877 27.508 62742.79284 -84.249512279 33.866883080
29124759 754434.416 3750801.192 293.671 0.808 0.07848 27.515 62742.79288 -84.249512375 33.866882772
29124760 754434.413 3750801.185 293.388 0.792 0.06819 27.497 62742.79291 -84.249512401 33.866882711
29124761 754434.411 3750801.18 293.105 0.820 0.05790 27.480 62742.79294 -84.249512423 33.866882666
29124762 754434.406 3750801.157 292.823 0.816 0.04761 27.484 62742.79297 -84.249512490 33.866882464
29124763 754434.405 3750801.157 292.54 0.824 0.03732 27.468 62742.79301 -84.249512500 33.866882460
29124764 754434.404 3750801.155 292.257 0.804 0.02703 27.456 62742.79304 -84.249512512 33.866882448
29124866 754434.577 3750801.353 295.331 0.176 0.14032 27.257 62742.80599 -84.249510588 33.866884189
29124867 754434.551 3750801.233 295.065 0.769 0.13003 27.338 62742.80603 -84.249510902 33.866883116
29124868 754434.552 3750801.242 294.78 0.784 0.11974 27.290 62742.80606 -84.249510890 33.866883190
29124869 754434.549 3750801.23 294.498 0.796 0.10945 27.265 62742.80609 -84.249510927 33.866883089
29124870 754434.547 3750801.227 294.216 0.776 0.09916 27.235 62742.80612 -84.249510945 33.866883057
29124871 754434.545 3750801.221 293.935 0.820 0.08887 27.211 62742.80616 -84.249510968 33.866883006
29124872 754434.545 3750801.224 293.654 0.812 0.07858 27.180 62742.80619 -84.249510969 33.866883035
29124873 754434.537 3750801.189 293.376 0.804 0.06829 27.191 62742.80622 -84.249511067 33.866882722
29124874 754434.536 3750801.188 293.096 0.827 0.05800 27.170 62742.80626 -84.249511077 33.866882712
29124875 754434.538 3750801.204 292.815 0.808 0.04771 27.135 62742.80629 -84.249511046 33.866882852
29124876 754434.533 3750801.182 292.536 0.824 0.03742 27.141 62742.80632 -84.249511110 33.866882659
29124877 754434.534 3750801.191 292.256 0.804 0.02713 27.119 62742.80635 -84.249511097 33.866882736
29124978 754434.719 3750801.443 295.559 0.122 0.15051 26.904 62742.81927 -84.249509030 33.866884965
29124979 754434.696 3750801.338 295.296 0.196 0.14022 26.968 62742.81931 -84.249509306 33.866884020
29124980 754434.675 3750801.243 295.029 0.765 0.12993 27.024 62742.81934 -84.249509556 33.866883170
29124981 754434.679 3750801.264 294.746 0.784 0.11964 26.963 62742.81937 -84.249509511 33.866883361
29124982 754434.671 3750801.229 294.471 0.800 0.10935 26.963 62742.81940 -84.249509609 33.866883047
29124983 754434.67 3750801.23 294.191 0.780 0.09906 26.928 62742.81944 -84.249509612 33.866883060
29124984 754434.669 3750801.228 293.913 0.816 0.08877 26.901 62742.81947 -84.249509627 33.866883041
29124985 754434.668 3750801.226 293.635 0.796 0.07848 26.876 62742.81950 -84.249509641 33.866883020
29124986 754434.669 3750801.233 293.357 0.816 0.06819 26.844 62742.81953 -84.249509631 33.866883086
29124987 754434.663 3750801.209 293.082 0.824 0.05790 26.847 62742.81957 -84.249509701 33.866882869
29124988 754434.659 3750801.196 292.806 0.824 0.04761 26.842 62742.81960 -84.249509743 33.866882748
29124989 754434.659 3750801.198 292.529 0.827 0.03732 26.824 62742.81963 -84.249509747 33.866882767
29124990 754434.657 3750801.193 292.253 0.816 0.02703 26.815 62742.81967 -84.249509765 33.866882730
29125091 754434.844 3750801.457 295.519 0.137 0.15051 26.585 62742.83259 -84.249507674 33.866885055
29125092 754434.815 3750801.323 295.263 0.188 0.14022 26.679 62742.83262 -84.249508022 33.866883857
29125093 754434.803 3750801.27 294.994 0.765 0.12993 26.692 62742.83265 -84.249508165 33.866883384
29125094 754434.798 3750801.247 294.72 0.765 0.11964 26.677 62742.83268 -84.249508232 33.866883179
29125095 754434.797 3750801.245 294.443 0.792 0.10935 26.643 62742.83272 -84.249508244 33.866883162
29125096 754434.797 3750801.251 294.167 0.776 0.09906 26.604 62742.83275 -84.249508237 33.866883216
29125097 754434.795 3750801.244 293.892 0.824 0.08877 26.582 62742.83278 -84.249508263 33.866883156
29125098 754434.794 3750801.244 293.618 0.800 0.07848 26.555 62742.83281 -84.249508271 33.866883156
29125099 754434.791 3750801.233 293.344 0.808 0.06819 26.542 62742.83285 -84.249508307 33.866883056
29125100 754434.789 3750801.227 293.071 0.820 0.05790 26.527 62742.83288 -84.249508331 33.866883001
29125101 754434.791 3750801.24 292.797 0.824 0.04761 26.495 62742.83291 -84.249508306 33.866883119
29125102 754434.787 3750801.224 292.525 0.831 0.03732 26.496 62742.83295 -84.249508356 33.866882971
29125103 754434.782 3750801.204 292.253 0.820 0.02703 26.503 62742.83298 -84.249508413 33.866882797
29125204 754434.967 3750801.46 295.483 0.137 0.15061 26.277 62742.84590 -84.249506344 33.866885056
29125205 754434.937 3750801.32 295.232 0.224 0.14032 26.378 62742.84593 -84.249506709 33.866883802
29125206 754434.925 3750801.268 294.965 0.773 0.13003 26.390 62742.84596 -84.249506848 33.866883341
29125207 754434.927 3750801.28 294.69 0.780 0.11974 26.340 62742.84600 -84.249506826 33.866883442
29125208 754434.925 3750801.276 294.417 0.804 0.10945 26.309 62742.84603 -84.249506845 33.866883405
29125209 754434.92 3750801.252 294.147 0.776 0.09916 26.301 62742.84606 -84.249506914 33.866883192
29125210 754434.921 3750801.264 293.874 0.796 0.08887 26.260 62742.84610 -84.249506891 33.866883298
29125211 754434.921 3750801.265 293.603 0.784 0.07858 26.232 62742.84613 -84.249506896 33.866883309
29125212 754434.916 3750801.243 293.334 0.776 0.06829 26.230 62742.84616 -84.249506958 33.866883118
29125213 754434.917 3750801.253 293.062 0.773 0.05800 26.199 62742.84619 -84.249506942 33.866883204
29125214 754434.913 3750801.236 292.793 0.769 0.04771 26.198 62742.84623 -84.249506993 33.866883051
29125215 754434.919 3750801.269 292.522 0.765 0.03742 26.149 62742.84626 -84.249506917 33.866883344
29125216 754434.916 3750801.26 292.253 0.769 0.02713 26.145 62742.84629 -84.249506947 33.866883268
29125318 754435.094 3750801.484 295.439 0.145 0.15051 25.947 62742.85922 -84.249504964 33.866885238
29125319 754435.059 3750801.317 295.195 0.384 0.14022 26.076 62742.85925 -84.249505395 33.866883746
29125320 754435.054 3750801.301 294.926 0.784 0.12993 26.052 62742.85928 -84.249505444 33.866883602
29125321 754435.051 3750801.289 294.657 0.792 0.11964 26.027 62742.85931 -84.249505483 33.866883492
29125322 754435.051 3750801.292 294.387 0.812 0.10935 25.989 62742.85935 -84.249505483 33.866883518
29125323 754435.046 3750801.27 294.121 0.780 0.09906 25.979 62742.85938 -84.249505545 33.866883326
29125324 754435.052 3750801.303 293.848 0.792 0.08877 25.917 62742.85941 -84.249505469 33.866883621
29125325 754435.045 3750801.271 293.584 0.784 0.07848 25.923 62742.85944 -84.249505557 33.866883339
29125326 754435.042 3750801.264 293.317 0.776 0.06819 25.907 62742.85948 -84.249505584 33.866883270
29125327 754435.041 3750801.262 293.049 0.776 0.05790 25.888 62742.85951 -84.249505596 33.866883254
29125328 754435.042 3750801.266 292.782 0.784 0.04761 25.866 62742.85954 -84.249505594 33.866883289
29125329 754435.041 3750801.264 292.516 0.788 0.03732 25.852 62742.85958 -84.249505605 33.866883275
29125330 754435.037 3750801.252 292.25 0.788 0.02703 25.852 62742.85961 -84.249505644 33.866883165
29125432 754435.207 3750801.438 295.409 0.153 0.15050 25.689 62742.87254 -84.249503759 33.866884801
29125433 754435.179 3750801.308 295.162 0.753 0.14022 25.781 62742.87257 -84.249504098 33.866883633
29125434 754435.178 3750801.306 294.894 0.784 0.12993 25.743 62742.87260 -84.249504111 33.866883615
29125435 754435.176 3750801.302 294.627 0.796 0.11964 25.709 62742.87264 -84.249504126 33.866883585
29125436 754435.175 3750801.298 294.361 0.808 0.10935 25.679 62742.87267 -84.249504144 33.866883547
29125437 754435.172 3750801.289 294.096 0.812 0.09906 25.657 62742.87270 -84.249504176 33.866883463
29125438 754435.174 3750801.301 293.83 0.820 0.08877 25.616 62742.87273 -84.249504151 33.866883578
29125439 754435.174 3750801.304 293.565 0.804 0.07848 25.587 62742.87277 -84.249504151 33.866883602
29125440 754435.174 3750801.305 293.301 0.804 0.06819 25.563 62742.87280 -84.249504157 33.866883608
29125441 754435.166 3750801.271 293.039 0.816 0.05790 25.577 62742.87283 -84.249504250 33.866883306
29125442 754435.164 3750801.266 292.776 0.808 0.04761 25.564 62742.87286 -84.249504270 33.866883263
29125443 754435.165 3750801.275 292.512 0.808 0.03732 25.540 62742.87290 -84.249504255 33.866883339
29125444 754435.167 3750801.286 292.249 0.792 0.02703 25.516 62742.87293 -84.249504233 33.866883441
29125546 754435.328 3750801.432 295.375 0.157 0.15060 25.391 62742.88585 -84.249502455 33.866884715
29125547 754435.307 3750801.338 295.125 0.784 0.14032 25.446 62742.88589 -84.249502701 33.866883871
29125548 754435.302 3750801.314 294.864 0.784 0.13003 25.431 62742.88592 -84.249502769 33.866883657
29125549 754435.307 3750801.342 294.596 0.788 0.11974 25.365 62742.88595 -84.249502705 33.866883911
29125550 754435.305 3750801.336 294.334 0.808 0.10945 25.337 62742.88598 -84.249502727 33.866883859
29125551 754435.299 3750801.311 294.075 0.804 0.09916 25.331 62742.88602 -84.249502796 33.866883637
29125552 754435.297 3750801.304 293.813 0.812 0.08887 25.311 62742.88605 -84.249502822 33.866883572
29125553 754435.3 3750801.319 293.55 0.808 0.07858 25.270 62742.88608 -84.249502792 33.866883705
29125554 754435.3 3750801.325 293.289 0.800 0.06829 25.240 62742.88612 -84.249502782 33.866883764
29125555 754435.296 3750801.309 293.03 0.808 0.05800 25.237 62742.88615 -84.249502832 33.866883613
29125556 754435.293 3750801.297 292.77 0.804 0.04771 25.231 62742.88618 -84.249502868 33.866883511
29125557 754435.293 3750801.302 292.51 0.800 0.03742 25.211 62742.88621 -84.249502863 33.866883555
29125558 754435.289 3750801.285 292.251 0.788 0.02713 25.216 62742.88625 -84.249502913 33.866883402
29125660 754435.449 3750801.426 295.335 0.153 0.15050 25.091 62742.89917 -84.249501149 33.866884638
29125661 754435.432 3750801.351 295.086 0.780 0.14021 25.127 62742.89920 -84.249501347 33.866883965
29125662 754435.431 3750801.345 294.826 0.784 0.12992 25.094 62742.89923 -84.249501369 33.866883912
29125663 754435.431 3750801.349 294.565 0.780 0.11963 25.054 62742.89926 -84.249501368 33.866883945
29125664 754435.427 3750801.333 294.307 0.788 0.10935 25.037 62742.89930 -84.249501415 33.866883799
29125665 754435.43 3750801.353 294.045 0.808 0.09906 24.985 62742.89933 -84.249501370 33.866883983
29125666 754435.427 3750801.342 293.788 0.800 0.08877 24.970 62742.89936 -84.249501407 33.866883878
29125667 754435.429 3750801.351 293.529 0.812 0.07848 24.935 62742.89940 -84.249501390 33.866883960
29125668 754435.422 3750801.324 293.274 0.796 0.06819 24.940 62742.89943 -84.249501466 33.866883718
29125669 754435.419 3750801.312 293.018 0.816 0.05790 24.932 62742.89946 -84.249501503 33.866883613
29125670 754435.417 3750801.305 292.761 0.800 0.04761 24.922 62742.89949 -84.249501528 33.866883548
29125671 754435.419 3750801.317 292.504 0.804 0.03732 24.894 62742.89953 -84.249501502 33.866883662
29125672 754435.421 3750801.329 292.247 0.788 0.02703 24.870 62742.89956 -84.249501479 33.866883767
29125774 754435.576 3750801.45 295.294 0.173 0.15050 24.762 62742.91248 -84.249499771 33.866884818
29125775 754435.557 3750801.36 295.05 0.776 0.14021 24.813 62742.91252 -84.249500005 33.866884017
29125776 754435.559 3750801.377 294.79 0.784 0.12992 24.757 62742.91255 -84.249499969 33.866884168
29125777 754435.554 3750801.352 294.536 0.769 0.11963 24.747 62742.91258 -84.249500039 33.866883944
29125778 754435.554 3750801.357 294.279 0.773 0.10934 24.709 62742.91261 -84.249500034 33.866883987
29125779 754435.554 3750801.362 294.022 0.776 0.09906 24.673 62742.91265 -84.249500027 33.866884033
29125780 754435.552 3750801.354 293.768 0.792 0.08877 24.655 62742.91268 -84.249500055 33.866883957
29125781 754435.552 3750801.358 293.513 0.808 0.07848 24.625 62742.91271 -84.249500050 33.866884000
29125782 754435.547 3750801.334 293.261 0.784 0.06819 24.628 62742.91274 -84.249500120 33.866883778
29125783 754435.546 3750801.332 293.007 0.804 0.05790 24.610 62742.91278 -84.249500131 33.866883761
29125784 754435.549 3750801.349 292.752 0.800 0.04761 24.575 62742.91281 -84.249500093 33.866883917
29125785 754435.549 3750801.354 292.499 0.796 0.03732 24.555 62742.91284 -84.249500086 33.866883965
29125786 754435.547 3750801.347 292.246 0.780 0.02703 24.550 62742.91288 -84.249500110 33.866883902
29125889 754435.695 3750801.435 295.261 0.192 0.15060 24.473 62742.92580 -84.249498491 33.866884653
29125890 754435.686 3750801.394 295.013 0.788 0.14031 24.474 62742.92583 -84.249498600 33.866884291
29125891 754435.687 3750801.403 294.757 0.776 0.13002 24.427 62742.92586 -84.249498585 33.866884369
29125892 754435.681 3750801.379 294.507 0.773 0.11973 24.416 62742.92589 -84.249498652 33.866884157
29125893 754435.685 3750801.399 294.251 0.773 0.10944 24.363 62742.92593 -84.249498608 33.866884332
29125894 754435.679 3750801.373 294.002 0.776 0.09915 24.360 62742.92596 -84.249498681 33.866884097
29125895 754435.677 3750801.368 293.75 0.780 0.08887 24.338 62742.92599 -84.249498699 33.866884058
29125896 754435.678 3750801.375 293.498 0.804 0.07858 24.306 62742.92602 -84.249498687 33.866884122
29125897 754435.678 3750801.379 293.247 0.780 0.06829 24.280 62742.92606 -84.249498684 33.866884153
29125898 754435.674 3750801.362 292.998 0.808 0.05800 24.278 62742.92609 -84.249498734 33.866884000
29125899 754435.677 3750801.377 292.747 0.792 0.04771 24.245 62742.92612 -84.249498701 33.866884141
29125900 754435.675 3750801.369 292.497 0.804 0.03742 24.239 62742.92616 -84.249498728 33.866884065
29125901 754435.675 3750801.374 292.248 0.796 0.02713 24.222 62742.92619 -84.249498721 33.866884111
29126004 754435.813 3750801.416 295.224 0.255 0.15050 24.187 62742.93911 -84.249497221 33.866884457
29126005 754435.81 3750801.404 294.974 0.780 0.14021 24.159 62742.93914 -84.249497257 33.866884351
29126006 754435.807 3750801.393 294.725 0.776 0.12992 24.133 62742.93917 -84.249497292 33.866884251
29126007 754435.804 3750801.384 294.476 0.773 0.11963 24.107 62742.93921 -84.249497320 33.866884172
29126008 754435.807 3750801.401 294.223 0.765 0.10934 24.057 62742.93924 -84.249497283 33.866884326
29126009 754435.807 3750801.4 293.975 0.784 0.09905 24.029 62742.93927 -84.249497293 33.866884312
29126010 754435.803 3750801.387 293.727 0.780 0.08876 24.016 62742.93930 -84.249497332 33.866884199
29126011 754435.804 3750801.394 293.478 0.804 0.07847 23.984 62742.93934 -84.249497319 33.866884263
29126012 754435.801 3750801.38 293.232 0.780 0.06819 23.977 62742.93937 -84.249497362 33.866884134
29126013 754435.799 3750801.377 292.985 0.808 0.05790 23.961 62742.93940 -84.249497377 33.866884105
29126014 754435.802 3750801.39 292.737 0.800 0.04761 23.930 62742.93944 -84.249497347 33.866884228
29126015 754435.793 3750801.35 292.493 0.808 0.03732 23.957 62742.93947 -84.249497456 33.866883868
29126016 754435.802 3750801.397 292.244 0.788 0.02703 23.898 62742.93950 -84.249497344 33.866884283
29126118 754435.963 3750801.551 295.412 0.145 0.16078 23.785 62742.95239 -84.249495556 33.866885633
29126119 754435.936 3750801.424 295.186 0.557 0.15050 23.874 62742.95243 -84.249495883 33.866884496
29126120 754435.933 3750801.411 294.939 0.784 0.14021 23.847 62742.95246 -84.249495921 33.866884386
29126121 754435.934 3750801.418 294.69 0.780 0.12992 23.803 62742.95249 -84.249495910 33.866884447
29126122 754435.932 3750801.411 294.444 0.773 0.11963 23.776 62742.95252 -84.249495934 33.866884382
29126123 754435.932 3750801.413 294.197 0.788 0.10934 23.742 62742.95256 -84.249495935 33.866884400
29126124 754435.931 3750801.411 293.952 0.761 0.09905 23.715 62742.95259 -84.249495946 33.866884380
29126125 754435.929 3750801.406 293.707 0.769 0.08876 23.694 62742.95262 -84.249495964 33.866884340
29126126 754435.93 3750801.411 293.461 0.796 0.07847 23.665 62742.95265 -84.249495958 33.866884383
29126127 754435.927 3750801.4 293.218 0.780 0.06819 23.655 62742.95269 -84.249495992 33.866884280
29126128 754435.925 3750801.395 292.975 0.812 0.05790 23.641 62742.95272 -84.249496011 33.866884236
29126129 754435.928 3750801.41 292.73 0.804 0.04761 23.609 62742.95275 -84.249495978 33.866884372
29126130 754435.922 3750801.384 292.488 0.812 0.03732 23.621 62742.95279 -84.249496049 33.866884143
29126131 754435.926 3750801.405 292.244 0.784 0.02703 23.588 62742.95282 -84.249496001 33.866884332
29126233 754436.085 3750801.55 295.374 0.169 0.16088 23.481 62742.96571 -84.249494241 33.866885593
29126234 754436.062 3750801.44 295.148 0.780 0.15059 23.553 62742.96574 -84.249494526 33.866884610
29126235 754436.063 3750801.447 294.901 0.788 0.14031 23.506 62742.96578 -84.249494512 33.866884676
29126236 754436.055 3750801.414 294.662 0.792 0.13002 23.504 62742.96581 -84.249494603 33.866884377
29126237 754436.058 3750801.427 294.416 0.780 0.11973 23.456 62742.96584 -84.249494575 33.866884498
29126238 754436.062 3750801.449 294.17 0.808 0.10944 23.402 62742.96588 -84.249494524 33.866884693
29126239 754436.058 3750801.436 293.929 0.788 0.09915 23.386 62742.96591 -84.249494562 33.866884581
29126240 754436.055 3750801.424 293.689 0.776 0.08886 23.374 62742.96594 -84.249494601 33.866884465
29126241 754436.054 3750801.42 293.448 0.804 0.07857 23.354 62742.96597 -84.249494616 33.866884432
29126242 754436.053 3750801.419 293.207 0.784 0.06829 23.333 62742.96601 -84.249494622 33.866884428
29126243 754436.053 3750801.421 292.966 0.812 0.05800 23.313 62742.96604 -84.249494625 33.866884439
29126244 754436.051 3750801.413 292.726 0.800 0.04771 23.304 62742.96607 -84.249494649 33.866884375
29126245 754436.051 3750801.415 292.486 0.812 0.03742 23.289 62742.96610 -84.249494652 33.866884386
29126246 754436.052 3750801.423 292.246 0.780 0.02713 23.269 62742.96614 -84.249494636 33.866884460
29126348 754436.209 3750801.56 295.329 0.180 0.16078 23.164 62742.97903 -84.249492897 33.866885659
29126349 754436.181 3750801.429 295.11 0.796 0.15049 23.259 62742.97906 -84.249493237 33.866884482
29126350 754436.185 3750801.45 294.864 0.788 0.14020 23.198 62742.97909 -84.249493188 33.866884676
29126351 754436.186 3750801.457 294.622 0.804 0.12991 23.155 62742.97913 -84.249493176 33.866884735
29126352 754436.183 3750801.442 294.384 0.776 0.11963 23.137 62742.97916 -84.249493220 33.866884600
29126353 754436.182 3750801.441 294.144 0.820 0.10934 23.107 62742.97919 -84.249493228 33.866884592
29126354 754436.182 3750801.442 293.905 0.820 0.09905 23.078 62742.97922 -84.249493232 33.866884597
29126355 754436.18 3750801.438 293.666 0.792 0.08876 23.057 62742.97926 -84.249493247 33.866884561
29126356 754436.179 3750801.436 293.428 0.835 0.07847 23.035 62742.97929 -84.249493256 33.866884548
29126357 754436.178 3750801.434 293.191 0.800 0.06818 23.016 62742.97932 -84.249493267 33.866884531
29126358 754436.177 3750801.429 292.954 0.820 0.05790 23.003 62742.97936 -84.249493286 33.866884481
29126359 754436.176 3750801.428 292.717 0.816 0.04761 22.988 62742.97939 -84.249493294 33.866884472
29126360 754436.179 3750801.445 292.479 0.824 0.03732 22.957 62742.97942 -84.249493256 33.866884625
29126361 754436.176 3750801.433 292.243 0.784 0.02703 22.958 62742.97945 -84.249493292 33.866884518
29126463 754436.325 3750801.531 295.294 0.165 0.16078 22.889 62742.99234 -84.249491656 33.866885368
29126464 754436.306 3750801.441 295.07 0.780 0.15049 22.941 62742.99238 -84.249491888 33.866884565
29126465 754436.308 3750801.453 294.83 0.804 0.14020 22.891 62742.99241 -84.249491864 33.866884669
29126466 754436.307 3750801.451 294.592 0.788 0.12991 22.857 62742.99244 -84.249491874 33.866884655
29126467 754436.308 3750801.459 294.353 0.780 0.11963 22.816 62742.99248 -84.249491859 33.866884722
29126468 754436.309 3750801.463 294.116 0.792 0.10934 22.781 62742.99251 -84.249491854 33.866884761
29126469 754436.307 3750801.459 293.881 0.792 0.09905 22.757 62742.99254 -84.249491869 33.866884726
29126470 754436.304 3750801.448 293.647 0.792 0.08876 22.744 62742.99257 -84.249491903 33.866884625
29126471 754436.301 3750801.435 293.413 0.792 0.07847 22.734 62742.99261 -84.249491941 33.866884509
29126472 754436.3 3750801.429 293.179 0.788 0.06818 22.719 62742.99264 -84.249491961 33.866884459
29126473 754436.304 3750801.454 292.943 0.808 0.05789 22.676 62742.99267 -84.249491905 33.866884676
29126474 754436.299 3750801.433 292.71 0.808 0.04761 22.681 62742.99270 -84.249491962 33.866884494
29126475 754436.299 3750801.432 292.477 0.812 0.03732 22.669 62742.99274 -84.249491970 33.866884479
29126476 754436.302 3750801.45 292.243 0.784 0.02703 22.639 62742.99277 -84.249491928 33.866884646
29126578 754436.44 3750801.511 295.256 0.224 0.16088 22.599 62743.00567 -84.249490421 33.866885159
29126579 754436.429 3750801.459 295.029 0.776 0.15059 22.613 62743.00570 -84.249490559 33.866884692
29126580 754436.435 3750801.494 294.788 0.800 0.14030 22.539 62743.00574 -84.249490475 33.866885005
29126581 754436.427 3750801.457 294.559 0.796 0.13001 22.542 62743.00577 -84.249490574 33.866884674
29126582 754436.425 3750801.448 294.326 0.812 0.11972 22.518 62743.00580 -84.249490601 33.866884599
29126583 754436.429 3750801.469 294.09 0.816 0.10944 22.466 62743.00583 -84.249490553 33.866884789
29126584 754436.424 3750801.45 293.86 0.820 0.09915 22.458 62743.00587 -84.249490606 33.866884615
29126585 754436.422 3750801.441 293.628 0.816 0.08886 22.443 62743.00590 -84.249490635 33.866884534
29126586 754436.423 3750801.448 293.396 0.824 0.07857 22.413 62743.00593 -84.249490623 33.866884597
29126587 754436.423 3750801.45 293.164 0.827 0.06828 22.390 62743.00597 -84.249490621 33.866884617
29126588 754436.422 3750801.45 292.933 0.820 0.05799 22.372 62743.00600 -84.249490627 33.866884617
29126589 754436.42 3750801.442 292.703 0.827 0.04771 22.365 62743.00603 -84.249490654 33.866884541
29126590 754436.425 3750801.466 292.472 0.827 0.03742 22.327 62743.00607 -84.249490597 33.866884756
29126591 754436.419 3750801.441 292.243 0.827 0.02713 22.341 62743.00610 -84.249490665 33.866884538
29126693 754436.55 3750801.487 295.21 0.365 0.16077 22.305 62743.01898 -84.249489240 33.866884920
29126694 754436.55 3750801.487 294.977 0.773 0.15049 22.265 62743.01902 -84.249489244 33.866884922
29126695 754436.546 3750801.475 294.747 0.804 0.14020 22.241 62743.01905 -84.249489281 33.866884809
29126696 754436.542 3750801.456 294.519 0.773 0.12991 22.226 62743.01908 -84.249489334 33.866884639
29126697 754436.543 3750801.462 294.287 0.784 0.11962 22.187 62743.01912 -84.249489323 33.866884696
29126698 754436.544 3750801.469 294.056 0.808 0.10933 22.150 62743.01915 -84.249489310 33.866884759
29126699 754436.543 3750801.467 293.827 0.804 0.09905 22.125 62743.01918 -84.249489321 33.866884739
29126700 754436.544 3750801.474 293.598 0.808 0.08876 22.094 62743.01921 -84.249489309 33.866884801
29126701 754436.543 3750801.472 293.37 0.804 0.07847 22.073 62743.01925 -84.249489317 33.866884786
29126702 754436.542 3750801.467 293.142 0.784 0.06818 22.058 62743.01928 -84.249489335 33.866884741
29126703 754436.543 3750801.478 292.914 0.784 0.05789 22.029 62743.01931 -84.249489313 33.866884839
29126704 754436.54 3750801.462 292.688 0.773 0.04760 22.030 62743.01934 -84.249489359 33.866884696
29126705 754436.543 3750801.479 292.46 0.776 0.03732 21.999 62743.01938 -84.249489319 33.866884851
29126706 754436.545 3750801.491 292.233 0.780 0.02703 21.976 62743.01941 -84.249489294 33.866884959
29126808 754436.665 3750801.487 295.162 0.745 0.16077 21.987 62743.03230 -84.249487999 33.866884889
29126809 754436.661 3750801.47 294.936 0.780 0.15048 21.965 62743.03233 -84.249488046 33.866884742
29126810 754436.665 3750801.494 294.703 0.800 0.14020 21.904 62743.03237 -84.249487991 33.866884952
29126811 754436.659 3750801.465 294.48 0.773 0.12991 21.900 62743.03240 -84.249488070 33.866884690
29126812 754436.662 3750801.481 294.25 0.784 0.11962 21.851 62743.03243 -84.249488032 33.866884841
29126813 754436.661 3750801.481 294.024 0.835 0.10933 21.822 62743.03246 -84.249488038 33.866884838
29126814 754436.662 3750801.484 293.797 0.827 0.09904 21.792 62743.03250 -84.249488035 33.866884863
29126815 754436.66 3750801.477 293.573 0.839 0.08876 21.776 62743.03253 -84.249488059 33.866884797
29126816 754436.661 3750801.486 293.347 0.847 0.07847 21.744 62743.03256 -84.249488040 33.866884883
29126817 754436.66 3750801.481 293.123 0.792 0.06818 21.729 62743.03259 -84.249488057 33.866884841
29126818 754436.657 3750801.472 292.899 0.796 0.05789 21.721 62743.03263 -84.249488085 33.866884755
29126819 754436.661 3750801.491 292.674 0.776 0.04760 21.686 62743.03266 -84.249488041 33.866884929
